F_dmrgGSs,F_dmrgtrues,F_dmrgMPSs,F_GStrues,F_GSMPSs,F_MPStrues,E_dmrgs,Evar_dmrgs,E_trues,Evar_trues,E_GSs,Evar_GSs,E_MPSs,Evar_MPSs,SW_dmrgs,SW_trues,SW_GSs,SW_MPSs,MPS_runtimes,DMRG_runtimes,TW_runtimes,GS_runtimes
0.9551355164489382,0.9253405477142684,0.9634120595386524,0.9896313566429148,0.9627033117795508,0.9542855492702218,0.2472434043884277,1.328023895745407,0.1874233140487739,1.788152957006438,0.076759644,,0.48463953,3.6825391367208433,0.9999991059303284,0.987899281756216,1.0000154,0.9430138468742372,31.95078563690185,1.3904197216033936,0.4705824851989746,238.15875720977783
0.9810274284586236,0.970782343314599,0.9840566721956556,0.996454485417545,0.9844202114926373,0.9828879609680076,0.1065012216567993,0.7894117604479709,0.0684084296486659,0.9433738225206858,0.03266261,,0.17207935,1.579519066900802,0.9999991059303284,0.99564977045962,1.0000156,0.978638231754303,21.28103494644165,0.7617313861846924,0.4716453552246094,194.16123008728027
0.951467871657894,0.9225166861019758,0.9630410584537288,0.9915230215792412,0.9624128180462092,0.9513246388244956,0.2498056888580322,1.316802632827543,0.1531991748248506,1.536230139718879,0.065998375,,0.46167743,3.167928285335466,0.9999991655349731,0.9901255464199288,1.000016,0.9419763088226318,13.650458335876465,1.8795042037963867,0.4749157428741455,194.13829684257507
0.914731176479421,0.8686549944851872,0.9464109690511968,0.9837691195036212,0.9324602802351076,0.911667708342718,0.4027156829833984,1.643597125590887,0.2985340922154404,2.4834343493354423,0.11141659,,0.8049512,4.659153071429183,0.9999992847442628,0.980651283369811,1.000014,0.8938973546028137,18.215735912323,1.1220173835754397,0.4734992980957031,192.52049088478088
0.9347017705546784,0.8852245698672744,0.9502689353948588,0.9817479642645196,0.9455911208038984,0.9276764087467336,0.3738946914672851,1.537392877381715,0.3282981706692077,2.476283546694241,0.12769677,,0.7401381,4.240102735513873,0.999998927116394,0.978445874903398,1.0000176,0.9070506691932678,20.244364500045776,1.0902457237243652,0.4947371482849121,253.79544186592105
0.9923243879307708,0.9893443978083524,0.9947117355952064,0.99864107262158,0.9933536892559388,0.9933063232987682,0.0435007810592651,0.4905879913613769,0.0276976853759996,0.5946168450734518,0.013561806,0.0002316921149871,0.074881434,1.0709965407627031,0.9999994039535522,0.9982621426448104,1.0000093,0.9915727972984314,22.06364488601685,0.7715170383453369,0.4955432415008545,122.3841676712036
0.943272084610002,0.8537342108887829,0.9200194557878096,0.9554881157452648,0.9302066772021071,0.916829541848793,0.5540010929107666,1.9794650821922504,0.8632452682038528,4.798659020620565,0.28976893,,1.312288,7.506727847828282,0.9999994039535522,0.9426880651461276,1.0000206,0.8637052774429321,32.14945602416992,4.425134897232056,0.482642650604248,247.0869221687317
0.8480363559734879,0.7812299360628185,0.9090529891740876,0.9827151407507998,0.8819755341585416,0.841687391024871,0.6471643447875977,2.096664592905771,0.3091475402749137,2.362930735494785,0.12236959,0.0002672768442969,1.0898824,5.457244953716764,0.9999988675117492,0.9798764911077388,1.0000161,0.8245543837547302,24.2038996219635,1.5171966552734375,0.4765207767486572,261.4114239215851
0.9444497273063828,0.8603696457711602,0.9162011319796444,0.9475896835754162,0.910292049617448,0.921642658237546,0.570526123046875,1.7011649942423157,1.0992404130466258,5.980794431723354,0.3452279,0.0008339480582602,1.3023276,6.383352982567319,0.9999990463256836,0.9275557574927232,1.0000192,0.8545952439308167,22.989935398101807,2.6725759506225586,0.462172269821167,220.6021518707276
0.8921688467550694,0.7964448679158699,0.9010850057297703,0.9510543132473692,0.8906820151487523,0.8690333586420641,0.7297143936157227,2.208197632556088,1.0070059281833723,5.557134880820708,0.321373,,1.5781821,8.285479175573935,0.9999990463256836,0.9334039664197378,1.0000187,0.81034916639328,12.030699729919434,1.7215604782104492,0.4910359382629394,220.1706669330597
0.8705618878005038,0.7815514869463895,0.907201608544408,0.9485551592506152,0.8712116071055992,0.8539801895101341,0.7710261344909668,2.004055364474967,1.0763302438863651,5.909053144947724,0.33738396,,1.5394533,6.869969041174609,0.9999992847442628,0.9295528788940588,1.000017,0.7937374711036682,20.14769101142884,1.0651400089263916,0.4746444225311279,219.9597098827362
0.948130170197736,0.8603173615334069,0.919652112557564,0.9477665416911896,0.9193254089868592,0.9226553340630532,0.5615386962890625,1.720138690980729,1.0615396250127656,5.697421032801668,0.34165263,,1.2711586,6.225305265609281,0.999999701976776,0.930026912068856,1.0000186,0.8600108027458191,27.30868673324585,2.4832465648651123,0.4610822200775146,262.41199922561646
0.9774231754103432,0.9687347530794996,0.9873944058892492,0.9976687220716756,0.9831499868416788,0.9801078906957824,0.1067490577697753,0.8492850747652084,0.0459293711464735,0.7794460782948656,0.02195632,,0.18748343,1.8733549569996844,0.9999980330467224,0.9971042252323256,1.0000085,0.9772334694862366,10.244453191757202,0.758394718170166,0.467092752456665,154.91932439804077
0.961445956186978,0.9151746292601524,0.9550181157764774,0.976223065586332,0.954221736933019,0.9523301373871172,0.3165562152862549,1.2524132670953867,0.4318010878807363,3.0033556621468587,0.1593876,,0.64891076,3.7435866116038783,0.9999992847442628,0.9717870635786636,1.0000147,0.9259232878684998,21.74519729614257,1.552316188812256,0.4746084213256836,226.45009541511536
0.9825899052255636,0.9740940553132242,0.989079473639685,0.9965525090647792,0.9851151816353946,0.9842470634040792,0.095163345336914,0.7511553800423421,0.0655763184089169,0.9833353071604524,0.029546056,,0.1678516,1.7126151452526148,0.999999463558197,0.9958586848311808,1.0000107,0.9801473021507264,15.405685424804688,1.2711429595947266,0.4751651287078857,150.92624807357788
0.941045768733456,0.8815853493951041,0.9355961012488128,0.9640145272757232,0.9243933279813256,0.931217698734332,0.4476609230041504,1.4545383111996375,0.7410033820158383,4.790418763731857,0.23225187,,0.9763891,5.016311272562733,0.9999988675117492,0.952577181602449,1.0000136,0.8875449895858765,22.88036608695984,0.9748098850250244,0.4700765609741211,206.41330742836
0.9783373966181492,0.934077946997877,0.9563239299573848,0.9722271914889756,0.9591987908297462,0.970526302355194,0.2781980037689209,1.231304985977303,0.5285740619921673,3.5924280736393226,0.1814821,,0.7085295,5.003721774067645,0.9999988079071044,0.9653473358231968,1.0000154,0.9363780617713928,36.836594104766846,1.3197991847991943,0.4887142181396484,204.08932256698608
0.8456889334379484,0.7580885469166512,0.9087361852793766,0.971747467111613,0.8784344485590054,0.818844436566142,0.7450895309448242,2.0697957593241223,0.5015110195773269,3.1365866533153435,0.19009845,,1.2231603,5.099286716356754,0.9999991059303284,0.9668229901626172,1.0000148,0.7919329404830933,14.259125709533691,5.3922951221466064,0.4677379131317138,212.9045393466949
0.9733499726593402,0.9530304766866048,0.9784942825986406,0.9904659226952688,0.9743032597071356,0.9734537995844526,0.1685855388641357,0.958317117367151,0.1739799911182676,1.7784533607754685,0.06926124,0.0008363722150023,0.33163545,2.627660391839854,0.9999987483024596,0.98888345100245,1.0000148,0.962467610836029,21.777400732040405,1.3238940238952637,0.4720191955566406,204.8678469657898
0.8529877206050208,0.7264111801289387,0.8764699068944191,0.936008909170332,0.851696839805669,0.8046501487597237,1.0072669982910156,2.4748358017897,1.34779133421921,6.720084072615747,0.42711905,,1.8238162,7.852745698921214,0.9999996423721312,0.91001269876679,1.0000193,0.7324536442756653,15.828662633895874,1.410369873046875,0.4707803726196289,247.2287473678589
0.8371116803932224,0.7578009972358362,0.8974107409971903,0.9746228185531304,0.8737461140500802,0.8238499120926527,0.741279125213623,2.12340811443653,0.4670753463244973,3.18450440666978,0.1712166,0.0009604813635465,1.2315149,5.233490298433227,0.9999988079071044,0.9695997078181656,1.0000191,0.7984009981155396,12.047495126724243,1.1456663608551023,0.4654059410095215,213.27846717834475
0.9289271201616456,0.8499625487322907,0.9160779092796422,0.9563193877007368,0.9131118210917516,0.9136624073539232,0.5573539733886719,2.0501915614342314,0.9110415137947688,5.405665046481496,0.28342813,,1.3404644,8.73952575413353,0.9999982118606568,0.9409127630802988,1.0000145,0.859789252281189,31.22671222686768,1.5456585884094238,0.4711828231811523,239.019757270813
0.882573063758267,0.7902735830382391,0.8938138870732631,0.95724644095322,0.8817405175870846,0.860516760237618,0.7222919464111328,2.16345767611384,0.8403688179150055,4.758824001382159,0.28046474,,1.3363154,6.698094976794524,0.999999225139618,0.9441743520192004,1.0000193,0.8102068305015564,32.1965925693512,1.8991539478302,0.4662098884582519,232.5536937713623
0.9423219407995036,0.8655643366779845,0.9260801186665398,0.9553948123663348,0.9236987384125728,0.9239664480485807,0.5172183513641357,1.5958550338908553,0.8934688707584257,5.083049306053526,0.28929904,,1.1344151,5.632649448605987,0.9999993443489076,0.940899593057146,1.0000175,0.8697630167007446,13.813250541687012,0.967578649520874,0.4748818874359131,275.52421045303345
0.9202500612628216,0.8715112305911425,0.938340865453684,0.9802997802598432,0.927861447309269,0.9153739973724472,0.4147768020629883,1.580151893389505,0.3643804738407067,2.820710688431308,0.13221626,,0.77085286,4.1194014636280905,0.9999988079071044,0.9765108273497703,1.0000132,0.8937179446220398,24.505706310272217,1.6852562427520752,0.4572539329528808,221.91694355010983
0.9045573038459872,0.7804508931220695,0.8852324567939561,0.9363723295915076,0.886982291992115,0.8640269707301962,0.8389925956726074,2.337892840302532,1.312070248659693,6.423174144087759,0.42401144,,1.6638063,7.778294868423543,0.9999998807907104,0.9114418552799912,1.0000194,0.7872205376625061,24.31746244430542,2.954125165939331,0.4677021503448486,318.7032473087311
0.8700059928296097,0.7787451333719532,0.906543500485872,0.9658914671931887,0.8892093404217108,0.8413633110515255,0.7153041362762451,2.13652952060974,0.6320958163810532,3.815321622809849,0.22488794,,1.2713165,5.71336098599197,0.9999985694885254,0.9583054161757648,1.0000236,0.8066788911819458,15.304965734481812,2.4514400959014893,0.4859774112701416,268.8123586177826
0.999564542252697,0.999563149146216,0.9998883651960132,1.0000002027388384,0.9996408329618688,0.9996400072350156,0.0022518634796142,0.1271135240304942,9.872455567205187e-06,0.0053557827618222,8.562009e-06,,0.002629595,0.1592961316098707,0.9999991059303284,0.999999372530309,1.0000073,0.9996380805969238,7.941936731338501,0.4278774261474609,0.4752960205078125,122.3488929271698
0.9665088601361376,0.9506510828294592,0.9789392556116914,0.9947963731330404,0.9741397551358124,0.9693712527784468,0.1625051498413086,1.0192216003800063,0.0963137463450728,1.2332753910409744,0.041438933,,0.29478887,2.344730679884827,0.999998152256012,0.9938457957720312,1.000013,0.9635154008865356,10.733241558074951,0.6611261367797852,0.4708878993988037,184.9484806060791
0.9088555389812,0.8344855443226812,0.9207063745389972,0.968412742702893,0.9156572519869594,0.8889763342925513,0.5526683330535889,1.7929738160803623,0.5952876097677873,3.787444420054016,0.20827992,,1.0545146,5.109795536654622,0.9999996423721312,0.9609955723659678,1.0000176,0.85479336977005,15.84132480621338,1.0973587036132812,0.4700078964233398,191.2846722602844
0.8756159294859941,0.7938996581056654,0.9037331816314866,0.9697068720541538,0.8903417764949211,0.8554935446887766,0.6576650142669678,2.0773650143186884,0.5755194965556699,3.766998672641247,0.19962081,,1.1653975,5.461905685597698,0.9999994039535522,0.9625928900193954,1.0000147,0.823232889175415,20.231228828430176,1.0993084907531738,0.4780936241149902,219.72378015518188
0.922304040105772,0.8718144096585659,0.9485145080984364,0.9840038022135948,0.940639694257808,0.9151762299160736,0.3989951610565185,1.5573280801847442,0.2834381526455887,2.1813139145323044,0.116565235,0.0009599014801332,0.7407414,4.012822184746656,0.9999986886978148,0.9815583557760704,1.000014,0.8987081050872803,15.51341700553894,1.0466725826263428,0.4638681411743164,179.87458848953247
0.9921535499583696,0.990964937103507,0.9965360706255194,0.9997762329531844,0.9942361885242812,0.9936804575543582,0.0346884727478027,0.4760718331385619,0.0057591242851686,0.2255200948010333,0.0033869615,,0.05042079,0.7891696826671815,0.9999990463256836,0.999639023976814,1.0000126,0.9933213591575624,15.758101463317873,0.7841663360595703,0.4721486568450928,153.45481538772583
0.9950282157284814,0.9948023195645868,0.9982569731130972,0.9999771047956342,0.9963855632657002,0.996249726642762,0.020627737045288,0.3860880388476085,0.000842054993961,0.0708334434433579,0.00057920214,,0.028796287,0.6243916599624596,0.999998152256012,0.9999471670058384,1.0000099,0.9961879253387452,12.064460039138794,0.8969364166259766,0.4711272716522217,163.38137435913086
0.965694106754539,0.9365655854717,0.9656545854568556,0.9843973178960216,0.9600042620937412,0.9625150345446304,0.2304637432098388,1.0927404026995018,0.2921264890562524,2.5691270097200336,0.10475991,,0.48438936,3.165446777144984,0.999999225139618,0.981451656515707,1.0000132,0.9444042444229126,27.44608163833618,2.4393324851989746,0.4765362739562988,181.6185138225556
0.8892281944124808,0.786825506616505,0.8943832745915299,0.9520153706680516,0.8839035146476876,0.8578736851535766,0.7445287704467773,2.2088458109318427,0.9494497930937952,5.16607868875994,0.3120187,0.0016329785474191,1.4486586,6.889077366363617,0.9999988079071044,0.936994593793088,1.0000197,0.8032739162445068,15.398125886917114,1.1766371726989746,0.467458963394165,281.5494604110718
0.9507860580218384,0.910063621900007,0.9523414210377996,0.9807785123825012,0.9511737592362516,0.9476985368200136,0.3101000785827636,1.505068013088971,0.3622654951888357,2.907853565225535,0.12810534,,0.7387653,5.624978155014074,0.9999992847442628,0.9768329744600528,1.0000159,0.9257349967956544,36.241339921951294,1.5839319229125977,0.4964160919189453,235.11122274398804
0.994714494203003,0.9941489615295606,0.9982049808791418,0.999909547479009,0.996076850669751,0.9957998086932096,0.0239208936691284,0.4050354719689771,0.0027211566961403,0.138826007621751,0.0017464927,0.0001318831958941,0.032382894,0.61710207584627,0.9999986886978148,0.9998290008826808,1.0000074,0.9956374168395996,11.403834581375122,1.3190934658050537,0.4597210884094238,150.18882179260254
0.8410411850283687,0.780495250969056,0.9140928438340356,0.9839384666261464,0.8821855264383573,0.838959314156608,0.6459217071533203,1.9261491638932755,0.2876712849052968,2.276769965913324,0.114345446,,1.0348067,4.409352679658472,0.9999988675117492,0.98126936559011,1.0000148,0.8232107758522034,14.789177179336548,2.5170602798461914,0.5004091262817383,197.89336156845093
0.8916834328059083,0.799306841056695,0.9053484515654922,0.9607845321134084,0.8968155998411443,0.8672802692683307,0.6795055866241455,2.095231802341499,0.7563781604513523,4.426946059569142,0.2558567,,1.2867233,6.047088704474277,0.9999982118606568,0.9498125571616972,1.0000211,0.8219753503799438,14.066271305084229,2.9906821250915527,0.4697377681732178,218.31336331367493
0.9285713868223172,0.8380530890609689,0.917096345850617,0.9617955777032484,0.926079554593858,0.8956795523959116,0.5690007209777832,1.938662057534936,0.7097757517169618,4.079996983928607,0.24982257,,1.1609818,5.557710687287461,0.9999988675117492,0.9526937734799836,1.0000186,0.852638304233551,18.052308797836304,1.3164806365966797,0.4727537631988525,227.3622117042541
0.9593158371597365,0.9169360569747796,0.9549368594936531,0.9821125928055924,0.9608998872806496,0.951959251928205,0.2942687273025512,1.2628856341583443,0.3198107555429714,2.390507799850376,0.12773724,,0.55884004,3.532024389475,0.999998927116394,0.979206239185849,1.0000168,0.931952178478241,19.859484672546387,2.5013632774353027,0.4793734550476074,192.57412314414972
0.9698750131555024,0.9648544614842888,0.9846224430887516,0.9993913963062472,0.979313101119668,0.9760939231812358,0.1121046543121337,0.8697471685686622,0.0143581114650422,0.3581156234135002,0.008264292,,0.18541119,1.6821082921157513,0.9999986886978148,0.9990922907065666,1.0000113,0.9751517176628112,13.78012490272522,0.9025890827178956,0.4734294414520263,159.9459512233734
0.918522293438074,0.8797054654447339,0.9519805499282012,0.9894816386971772,0.9387913351324252,0.9188553436015612,0.362781286239624,1.5152587096534431,0.1898532243933512,1.767299934581945,0.079212934,0.0011815936800405,0.6467709,3.649710972671676,0.9999991059303284,0.9877384789984016,1.0000122,0.907013177871704,18.397598028182983,2.131580352783203,0.458240270614624,150.97411108016968
0.880141426741508,0.7851837012163446,0.8982135587650686,0.9647195568502368,0.9036102757756508,0.8507088720468392,0.7049992084503174,2.128207463956255,0.6357020334845729,3.684662403864509,0.2325688,,1.2791129,5.766553970658234,0.9999995827674866,0.9576695931465176,1.0000131,0.8165287971496582,10.70011854171753,2.024068593978882,0.470203161239624,190.6436853408813
0.9532690844739584,0.9229263401492882,0.9629140306793564,0.9862655366231496,0.9566328263276662,0.9539982545607676,0.259223461151123,1.219399028130919,0.2553026566532421,2.35264485155646,0.09338056,,0.49829793,3.169855643789726,0.9999996423721312,0.9837935863217084,1.0000108,0.9386228919029236,18.209903955459595,1.428600549697876,0.4714252948760986,163.62395215034485
0.9738121234027904,0.9566181964583336,0.9805930307231512,0.9923509842645536,0.9752476294900768,0.9701422347413288,0.1555583477020263,0.9396577552444983,0.1395831086078871,1.5321258936707605,0.057800233,0.0001235808702002,0.3732706,3.586727401877128,0.9999988675117492,0.9910368705760212,1.0000143,0.9615272283554076,20.79245376586914,1.881280899047852,0.4695732593536377,190.37992668151853
0.9994332368015648,0.9994279056284652,0.9997240263853928,1.000000026228658,0.9995113599948606,0.9995083331987474,0.002929151058197,0.1420301966800276,2.9161103873284768e-05,0.0103806701366778,2.3328881e-05,,0.0032618782,0.1667133411047485,0.9999991059303284,0.999998035985982,1.0000082,0.9995057582855223,7.266331195831299,0.5284533500671387,0.4722695350646972,124.09653973579408
0.9208463367615513,0.8454594105901305,0.9179310753109128,0.9646677639422748,0.9153724608163608,0.9037616330878474,0.5339145660400391,1.8343373387910804,0.6772035650637761,4.160297953340567,0.23118477,,1.0575409,5.559765794185393,0.9999985694885254,0.9555699181485264,1.0000165,0.8632693886756897,23.38507580757141,1.0527887344360352,0.4681084156036377,219.8188614845276
0.913981178312666,0.89343722013348,0.9601960568460718,0.9962097343172012,0.9400944493378828,0.9269052766769188,0.3054344654083252,1.427963258351622,0.0717883993845459,0.9896842908509874,0.03336415,,0.55692357,3.4218165589552445,0.999999463558197,0.995420025542643,1.0000148,0.9227833151817322,15.608788251876833,1.2167189121246338,0.4717819690704345,194.050847530365
0.876500406068744,0.7987434122095883,0.9096903769456588,0.9726993674248376,0.8947545458699956,0.8602493222719998,0.6300461292266846,2.0017528570677485,0.5027750291959688,3.339370597266103,0.18066773,,1.0646966,4.885024355917,0.9999991655349731,0.9670893104377036,1.0000153,0.8322483897209167,20.21481227874756,0.9593360424041748,0.4609043598175049,252.63236331939697
0.9910931453474648,0.9897685830361824,0.9952500592929246,0.9997674507321488,0.9938224581645096,0.9934070343934124,0.0386539697647094,0.5396025160723896,0.0058761210800761,0.2290608622887949,0.003428905,0.0002059721179846,0.053389303,0.8677292214749093,0.9999985694885254,0.9996305622575328,1.000009,0.9930405020713806,13.786277055740356,0.6974170207977295,0.4814159870147705,152.2527096271515
0.96425322238105,0.9592440804560548,0.9827372583066908,0.999349417484842,0.9758709771429456,0.9727066157912349,0.1253479719161987,0.9042565839303373,0.0150773806153487,0.372182227831248,0.008571179,,0.20453754,1.7953722932929643,0.9999987483024596,0.999046505741611,1.0000104,0.971773624420166,14.933471202850342,1.232982873916626,0.4652266502380371,198.9031703472137
0.9856367437403646,0.968530646451006,0.9797183131148224,0.992476411840877,0.9837790941282812,0.984987548278414,0.1224790811538696,0.9318602002980992,0.1378973583656738,1.5106496675638343,0.05785419,,0.24704118,2.5317293996126344,0.9999990463256836,0.9911590331055998,1.0000193,0.9760604500770568,31.715776681900024,1.3240244388580322,0.4892239570617676,218.47423458099365
0.9294712253448896,0.8777480345902222,0.9415181533683736,0.981265480299464,0.9390048755781212,0.9216355350485124,0.3940668106079101,1.5332511118011436,0.3358866683633126,2.500057823620507,0.13165905,,0.717641,3.929916386476743,0.9999995231628418,0.9781197341204624,1.0000172,0.9016092419624328,13.407775163650513,0.9263851642608644,0.4718763828277588,213.38026094436648
0.9918390476614696,0.989388072511586,0.9952364679945356,0.9990784667843796,0.993278424999022,0.99308652509465,0.0436804890632629,0.497504522973756,0.0197280675669543,0.4696737548030378,0.010302813,0.0006998573478698,0.065841876,0.8836460131093212,0.999998927116394,0.9987530473659516,1.0000088,0.991794228553772,13.03531050682068,0.6410560607910156,0.4715416431427002,173.28021669387817
0.9143772081147828,0.8977004898948954,0.9635047549451726,0.9972594395497052,0.9392234720524304,0.9281048271076596,0.2861497402191162,1.3395354574481824,0.0531519720076849,0.8294571796964961,0.025445526,0.0004600684280217,0.5009505,3.090031458674988,0.999998152256012,0.996614561641741,1.0000117,0.924964964389801,10.735058307647703,0.8150229454040527,0.4713261127471924,155.2970747947693
0.8459149326569595,0.7197251627370467,0.879683698131215,0.9458995145719944,0.8614161981736366,0.7932434859077381,0.9659423828125,2.426332712070556,1.0318716597929292,5.178530536603993,0.35310516,,1.5819907,6.708160036730624,0.9999991059303284,0.9301653060549984,1.0000211,0.7379159927368164,14.16820788383484,4.760183811187744,0.4767107963562011,234.2286036014557
0.9423105417430035,0.8883016746797125,0.9479211192173324,0.9746798748299876,0.9408845283621292,0.9331842309191636,0.3906006813049316,1.5203379618144106,0.4729714460692704,3.2599404352186867,0.16901569,,0.8388058,4.824489866990137,0.9999995231628418,0.968754077610094,1.0000185,0.9020839929580688,14.014477252960203,2.1002798080444336,0.4643127918243408,208.0501935482025
0.8765888555028174,0.7682789275323118,0.8829777238412319,0.9478507680267296,0.8777411090698334,0.8481519099431131,0.819185733795166,2.307941080831186,1.0373648657597676,5.439794657815991,0.33975166,,1.5414201,7.589705573815103,0.9999991655349731,0.9307138155111075,1.0000203,0.7886607050895691,32.109092473983765,1.603767156600952,0.4717319011688232,274.1938855648041
0.907659912045154,0.7873825380200409,0.8922313747781273,0.9357831739904968,0.8945071680759461,0.8699923433058364,0.820676326751709,2.5209258651536017,1.333965113932432,6.539686839914338,0.42696834,,1.9407796,11.1351676117639,0.9999990463256836,0.9105384880436844,1.0000151,0.7929370999336243,35.32499670982361,2.6758828163146973,0.4676721096038818,253.49942111969
0.8834171855642111,0.7916723080837497,0.899955508254697,0.9647243621511432,0.9062266215238104,0.8585125772174023,0.6859250068664551,2.0474789053604256,0.6443210493334461,3.801624045831474,0.23192374,,1.2398382,5.56438544049171,0.999998927116394,0.9573354395363314,1.0000143,0.82389897108078,14.29781174659729,1.1505849361419678,0.4725570678710937,164.3052179813385
0.9674558451568884,0.9307710336205264,0.9623593168497254,0.9848611317909954,0.9673353049585428,0.9613552565513328,0.2482562065124511,1.238518941397008,0.2686764528194737,2.139757530893985,0.10929216,0.0010531354668069,0.48810616,3.3654074168913395,0.9999992847442628,0.9825271836578818,1.0000137,0.9449173212051392,21.16632866859436,1.262843370437622,0.4672746658325195,180.7943892478943
