F_dmrgGSs,F_dmrgtrues,F_dmrgMPSs,F_GStrues,F_GSMPSs,F_MPStrues,E_dmrgs,Evar_dmrgs,E_trues,Evar_trues,E_GSs,Evar_GSs,E_MPSs,Evar_MPSs,SW_dmrgs,SW_trues,SW_GSs,SW_MPSs,MPS_runtimes,DMRG_runtimes,TW_runtimes,GS_runtimes
0.999663705339724,0.9971187150485972,0.9973878918308552,0.997794345153976,0.9975663434672312,0.999581714935336,0.0232060011476278,0.1863580694045936,0.0429949883151028,0.7389247198856925,0.020733539,5.607392676380726e-05,0.045938022,0.7790350991701103,0.9999997615814208,0.9972794689934422,1.0000050067901611,0.996883749961853,14.43524980545044,0.7829022407531738,0.0132243633270263,0.9283547401428224
0.9997830378796024,0.9835155695595555,0.9837196436266008,0.9840918104171908,0.9839146351320308,0.9996382318704016,0.1067534536123275,0.1992993290089354,0.2982741879922268,2.6268980681453407,0.104946844,,0.30131,2.6629513170931105,0.999999701976776,0.981040728428541,1.0000061988830566,0.9805726408958436,13.464236974716188,0.533545970916748,0.0013184547424316,0.9557478427886964
0.9999361501659688,0.9586758950991112,0.9588163511298876,0.9590171896419252,0.9589922884702984,0.9994094700345733,0.2646793723106384,0.1952969779700495,0.8218115670247959,4.887070416439241,0.26364803,0.0003704960281224,0.81998205,4.870179395922009,1.0,0.9462813750833684,1.0000066757202148,0.9457603693008424,14.010300159454346,0.6134517192840576,0.0069851875305175,0.9963996410369872
0.9999470583838956,0.9998924445029372,0.9999431521040956,0.9999598940883704,0.9999191676764504,0.9999481418863966,0.0012497364077717,0.0679597274907136,0.0012864843202417,0.0934695877601336,0.00084174826,,0.0017748784,0.1272937222437219,0.9999998807907104,0.9999191781531624,1.0000028610229492,0.9998669028282166,10.46005129814148,0.5094296932220459,0.0111143589019775,0.5165562629699707
0.9995324204479358,0.9949136456776816,0.995555297728576,0.996207345240881,0.9960491904627622,0.9986361114040272,0.0368570163846015,0.3025980896823564,0.071144655089645,0.9932130709643184,0.03266906,,0.09069041,1.5053072575010904,1.0000001192092896,0.995477820638354,1.000005841255188,0.9941434264183044,14.502922296524048,0.9266147613525392,0.0166501998901367,0.5743296146392822
0.9986023580532426,0.9883426498174456,0.9899399565416038,0.99187457978926,0.9912849790477832,0.9939409758087394,0.0707274302840232,0.4747818946878769,0.1467387398575253,1.566246124861287,0.060605317,,0.23610942,3.1285257428759925,1.0000001192092896,0.9906165419201508,1.0000075101852417,0.9846135377883912,18.62952971458435,0.9562163352966307,0.0141348838806152,2.181968212127685
0.9993733492203944,0.9869346841280232,0.987681908422874,0.9881609718125416,0.987817712847649,0.9991101907121748,0.0837745070457458,0.258972670464525,0.2215071614125761,2.220966692205931,0.079804674,,0.22941878,2.296558139624836,1.0000001192092896,0.9861245871401156,1.0000042915344238,0.9852472543716432,20.11857032775879,0.6528894901275635,0.0074443817138671,2.1033027172088623
0.9999885230329728,0.9998914368308668,0.9999049492532378,0.9999089280353292,0.9999001611674364,0.9999862491260936,0.001744641456753,0.0362128472950378,0.0026161299984819,0.1399930110901745,0.0016394018,3.515460361591806e-05,0.00273548,0.1464415403371814,0.9999999403953552,0.9998350809158189,1.0000041723251345,0.9998211860656738,12.473217248916626,0.5242152214050293,0.0014400482177734,1.3471529483795166
0.9933066530459904,0.9220145995717696,0.9294115651797248,0.9356415560636862,0.92879393764624,0.9834871202987812,0.4780516624450683,0.913442154041662,1.5603711152973518,8.332728936953263,0.4389539,0.0003741084176079,1.6152512,8.402952267069393,1.0000001192092896,0.9009241390992174,1.000010967254639,0.8855927586555481,14.56806778907776,0.996906280517578,0.001082420349121,1.1273164749145508
0.9972460532721475,0.9920512408895612,0.9940493611756456,0.9976458069337776,0.9963439390447127,0.9970935372024368,0.0402911603450775,0.5267494098202467,0.0457413782146165,0.7453476316198836,0.022427136,0.0001289534426669,0.06964439,1.145544047369976,0.9999998211860656,0.9970835916350592,1.000004768371582,0.9942006468772888,20.20497679710388,0.6999857425689697,0.0064773559570312,0.6844332218170166
0.9999958368265602,0.9673928594041816,0.967343785146052,0.9674292174511732,0.9673771647108738,0.9999310049795942,0.2090149521827697,0.0662289401289,0.6245089731608633,4.013680856157189,0.20892715,,0.6266042,4.02761234845242,0.9999991059303284,0.9593385836200856,1.0000083446502686,0.959445059299469,18.42952847480774,0.4273524284362793,0.0008740425109863,0.9442567825317384
0.9999759205359192,0.9897850096143338,0.989885747210552,0.9898948941354432,0.9899445328479962,0.9999061381240776,0.0720218569040298,0.1080161492520038,0.1843235369005907,1.8671005431317689,0.07166958,,0.1847061,1.885090802001536,1.000000238418579,0.988219763381562,1.0000067949295044,0.9879701137542723,13.494621276855469,0.6180317401885986,0.00130295753479,0.8092901706695557
0.9996540181340532,0.999418063715073,0.999760947125873,0.9999032189018144,0.9996687413721432,0.9996537511959084,0.0042181322351098,0.162408206587145,0.0028358047112834,0.1415430381605323,0.0018099003,4.662643179118153e-05,0.0059278607,0.2625694633113233,1.0,0.9998208702806604,1.0000033378601074,0.9994739294052124,5.685546159744263,0.6236398220062256,0.0010232925415039,0.8736724853515625
0.9999432537271112,0.9999109879931594,0.9999315524526288,0.999984071347666,0.999948269762349,0.9999586082938414,0.0008825099794194,0.0798603810072951,0.0005993445230923,0.0581549536408732,0.00041690606,3.6085614472020464e-05,0.0009936639,0.1005290890279497,0.9999997615814208,0.9999622086478211,1.0000046491622925,0.9999208450317384,20.235225677490234,0.445664644241333,0.0073552131652832,0.6284372806549072
